split,prefix,feature_set,feature,coef
prompt_disjoint,0.1,counts,rate_Perspective_Shift,-0.03277531412330342
prompt_disjoint,0.1,counts,rate_backward_chaining,-0.010570633031227192
prompt_disjoint,0.1,counts,rate_backtracking,-0.001083774313729113
prompt_disjoint,0.1,temporal,bin0_subgoal,-2.308138584362756
prompt_disjoint,0.1,temporal,prefix_segments,1.9273003094570558
prompt_disjoint,0.1,temporal,gen_model=qwen35_4b,-1.6192639546173082
prompt_disjoint,0.1,temporal,gen_model=qwen35_9b,-1.4325192228266785
prompt_disjoint,0.1,temporal,gen_model=gemma4_e4b,1.3482359999040838
prompt_disjoint,0.1,temporal,gen_model=qwen35_27b,-1.1255296889567605
prompt_disjoint,0.1,temporal,difficulty_raw=Sexual content,-0.7703602622841299
prompt_disjoint,0.1,temporal,rate_Conflict_of_Perspectives,-0.6935289556446074
prompt_disjoint,0.1,temporal,bin0_Conflict_of_Perspectives,-0.6299726568914199
prompt_disjoint,0.1,temporal,bin1_backtracking,-0.6292624354764272
prompt_disjoint,0.1,temporal,rate_verification,-0.6135768406604671
prompt_disjoint,0.1,temporal,bin3_Conflict_of_Perspectives,0.5947675868218657
prompt_disjoint,0.1,temporal,bin1_verification,-0.5945688963622056
prompt_disjoint,0.1,temporal,gen_model=reasoner,0.5710328916148197
prompt_disjoint,0.1,temporal,difficulty_raw=Illegal goods and services,-0.5421212914481818
prompt_disjoint,0.1,temporal,bin2_verification,-0.482438801340492
prompt_disjoint,0.1,temporal,bin2_subgoal,0.4660920967932689
prompt_disjoint,0.1,temporal,difficulty_raw=Non-violent crimes,-0.3729927049049803
prompt_disjoint,0.1,temporal,difficulty_raw=Violence,-0.34209986726374875
prompt_disjoint,0.1,temporal,bin1_subgoal,0.32489040786480616
prompt_disjoint,0.1,time_shuffled,gen_model=qwen35_4b,-1.995072685929868
prompt_disjoint,0.1,time_shuffled,gen_model=qwen35_9b,-1.6559567487058386
prompt_disjoint,0.1,time_shuffled,gen_model=qwen35_27b,-1.5858055986616986
prompt_disjoint,0.1,time_shuffled,prefix_segments,1.3098722289664204
prompt_disjoint,0.1,time_shuffled,gen_model=reasoner,0.8235293212289315
prompt_disjoint,0.1,time_shuffled,difficulty_raw=Sexual content,-0.7114628502668076
prompt_disjoint,0.1,time_shuffled,difficulty_raw=Illegal goods and services,-0.3957147182517655
prompt_disjoint,0.1,time_shuffled,difficulty_raw=Non-violent crimes,-0.34345706078817073
prompt_disjoint,0.1,time_shuffled,difficulty_raw=Violence,-0.29174986835011374
prompt_disjoint,0.1,time_shuffled,"difficulty_raw=Hate, harassment and discrimination",-0.2647936358122829
prompt_disjoint,0.1,time_shuffled,gen_model=gemma4_31b,-0.25684985133452193
prompt_disjoint,0.1,time_shuffled,shuffled_bin1_verification,-0.13214641311890926
prompt_disjoint,0.1,time_shuffled,rate_verification,-0.13214641311890926
prompt_disjoint,0.1,time_shuffled,shuffled_bin3_verification,-0.13214641311890926
prompt_disjoint,0.1,time_shuffled,shuffled_bin0_verification,-0.13214641311890926
prompt_disjoint,0.1,time_shuffled,shuffled_bin2_verification,-0.13214641311890926
prompt_disjoint,0.1,time_shuffled,shuffled_bin3_subgoal,0.052154691802719214
prompt_disjoint,0.1,time_shuffled,rate_subgoal,0.052154691802719214
prompt_disjoint,0.1,time_shuffled,shuffled_bin2_subgoal,0.052154691802719214
prompt_disjoint,0.1,time_shuffled,shuffled_bin1_subgoal,0.052154691802719214
random_trace,0.1,metadata,gen_model=reasoner,1.1811752800635174
random_trace,0.1,metadata,gen_model=qwen35_27b,-1.0814071875782538
random_trace,0.1,metadata,gen_model=qwen35_9b,-1.0728743145419095
random_trace,0.1,metadata,gen_model=qwen35_4b,-1.0450313596597698
random_trace,0.1,metadata,difficulty_raw=Sexual content,-0.7562762985038785
random_trace,0.1,metadata,difficulty_raw=Non-violent crimes,-0.3531360042717948
random_trace,0.1,metadata,difficulty_raw=Illegal goods and services,-0.30038912856669736
random_trace,0.1,metadata,"difficulty_raw=Hate, harassment and discrimination",-0.2799035115854807
random_trace,0.1,metadata,difficulty_raw=Violence,-0.26150689002324057
random_trace,0.1,metadata,gen_model=gemma4_31b,-0.21603934397996016
random_trace,0.1,metadata,gen_model=gemma4_e4b,0.14354116704333905
random_trace,0.1,metadata,task_type=safety,0.0
random_trace,0.1,length,gen_model=qwen35_4b,-2.0747009388866653
random_trace,0.1,length,gen_model=qwen35_9b,-1.4739850843978004
random_trace,0.1,length,gen_model=qwen35_27b,-1.4000177437413193
random_trace,0.1,length,prefix_segments,1.06673638639391
random_trace,0.1,length,gen_model=reasoner,0.9524740826215914
random_trace,0.1,length,difficulty_raw=Sexual content,-0.7473786722224081
random_trace,0.1,length,difficulty_raw=Illegal goods and services,-0.3606999766665351
random_trace,0.1,length,difficulty_raw=Non-violent crimes,-0.33993892893196154
random_trace,0.1,length,difficulty_raw=Violence,-0.2826099355738753
random_trace,0.1,length,"difficulty_raw=Hate, harassment and discrimination",-0.26869321249197486
random_trace,0.1,length,gen_model=gemma4_31b,-0.219841546093148
random_trace,0.1,length,gen_model=gemma4_e4b,0.1278860469306438
random_trace,0.1,length,decode_temperature,-4.07583625678965e-25
random_trace,0.1,length,task_type=safety,0.0
random_trace,0.1,counts,gen_model=qwen35_4b,-1.9935863770514735
random_trace,0.1,counts,gen_model=qwen35_9b,-1.6369715502289566
random_trace,0.1,counts,gen_model=qwen35_27b,-1.5695205175572187
random_trace,0.1,counts,prefix_segments,1.2714050356321656
random_trace,0.1,counts,gen_model=reasoner,0.8303904984331341
random_trace,0.1,counts,difficulty_raw=Sexual content,-0.7141949337109709
random_trace,0.1,counts,rate_verification,-0.585796635236489
random_trace,0.1,counts,difficulty_raw=Illegal goods and services,-0.3923900632587218
random_trace,0.1,counts,difficulty_raw=Non-violent crimes,-0.3436053335063096
random_trace,0.1,counts,difficulty_raw=Violence,-0.29289855158078176
random_trace,0.1,counts,"difficulty_raw=Hate, harassment and discrimination",-0.26552323128662975
random_trace,0.1,counts,rate_subgoal,0.25924617316732246
random_trace,0.1,counts,gen_model=gemma4_31b,-0.2560216671258792
random_trace,0.1,counts,rate_Reconciliation,0.11613853876372326
random_trace,0.1,counts,rate_Question_and_Answering,0.041173803033727786
random_trace,0.1,counts,rate_Conflict_of_Perspectives,-0.034891168072382656
random_trace,0.1,counts,gen_model=gemma4_e4b,-0.033191737032373415
random_trace,0.1,counts,rate_Perspective_Shift,-0.03277531412330342
random_trace,0.1,counts,rate_backward_chaining,-0.010570633031227192
random_trace,0.1,counts,rate_backtracking,-0.001083774313729113
random_trace,0.1,temporal,bin0_subgoal,-2.308138584362756
random_trace,0.1,temporal,prefix_segments,1.9273003094570558
random_trace,0.1,temporal,gen_model=qwen35_4b,-1.6192639546173082
random_trace,0.1,temporal,gen_model=qwen35_9b,-1.4325192228266785
random_trace,0.1,temporal,gen_model=gemma4_e4b,1.3482359999040838
random_trace,0.1,temporal,gen_model=qwen35_27b,-1.1255296889567605
random_trace,0.1,temporal,difficulty_raw=Sexual content,-0.7703602622841299
random_trace,0.1,temporal,rate_Conflict_of_Perspectives,-0.6935289556446074
random_trace,0.1,temporal,bin0_Conflict_of_Perspectives,-0.6299726568914199
random_trace,0.1,temporal,bin1_backtracking,-0.6292624354764272
random_trace,0.1,temporal,rate_verification,-0.6135768406604671
random_trace,0.1,temporal,bin3_Conflict_of_Perspectives,0.5947675868218657
random_trace,0.1,temporal,bin1_verification,-0.5945688963622056
random_trace,0.1,temporal,gen_model=reasoner,0.5710328916148197
random_trace,0.1,temporal,difficulty_raw=Illegal goods and services,-0.5421212914481818
random_trace,0.1,temporal,bin2_verification,-0.482438801340492
random_trace,0.1,temporal,bin2_subgoal,0.4660920967932689
random_trace,0.1,temporal,difficulty_raw=Non-violent crimes,-0.3729927049049803
random_trace,0.1,temporal,difficulty_raw=Violence,-0.34209986726374875
random_trace,0.1,temporal,bin1_subgoal,0.32489040786480616
random_trace,0.1,time_shuffled,gen_model=qwen35_4b,-1.995072685929868
random_trace,0.1,time_shuffled,gen_model=qwen35_9b,-1.6559567487058386
random_trace,0.1,time_shuffled,gen_model=qwen35_27b,-1.5858055986616986
random_trace,0.1,time_shuffled,prefix_segments,1.3098722289664204
random_trace,0.1,time_shuffled,gen_model=reasoner,0.8235293212289315
random_trace,0.1,time_shuffled,difficulty_raw=Sexual content,-0.7114628502668076
random_trace,0.1,time_shuffled,difficulty_raw=Illegal goods and services,-0.3957147182517655
random_trace,0.1,time_shuffled,difficulty_raw=Non-violent crimes,-0.34345706078817073
random_trace,0.1,time_shuffled,difficulty_raw=Violence,-0.29174986835011374
random_trace,0.1,time_shuffled,"difficulty_raw=Hate, harassment and discrimination",-0.2647936358122829
random_trace,0.1,time_shuffled,gen_model=gemma4_31b,-0.25684985133452193
random_trace,0.1,time_shuffled,shuffled_bin1_verification,-0.13214641311890926
random_trace,0.1,time_shuffled,rate_verification,-0.13214641311890926
random_trace,0.1,time_shuffled,shuffled_bin3_verification,-0.13214641311890926
random_trace,0.1,time_shuffled,shuffled_bin0_verification,-0.13214641311890926
random_trace,0.1,time_shuffled,shuffled_bin2_verification,-0.13214641311890926
random_trace,0.1,time_shuffled,shuffled_bin3_subgoal,0.052154691802719214
random_trace,0.1,time_shuffled,rate_subgoal,0.052154691802719214
random_trace,0.1,time_shuffled,shuffled_bin2_subgoal,0.052154691802719214
random_trace,0.1,time_shuffled,shuffled_bin1_subgoal,0.052154691802719214
prompt_disjoint,0.25,metadata,gen_model=reasoner,1.1811752800635174
prompt_disjoint,0.25,metadata,gen_model=qwen35_27b,-1.0814071875782538
prompt_disjoint,0.25,metadata,gen_model=qwen35_9b,-1.0728743145419095
prompt_disjoint,0.25,metadata,gen_model=qwen35_4b,-1.0450313596597698
prompt_disjoint,0.25,metadata,difficulty_raw=Sexual content,-0.7562762985038785
prompt_disjoint,0.25,metadata,difficulty_raw=Non-violent crimes,-0.3531360042717948
prompt_disjoint,0.25,metadata,difficulty_raw=Illegal goods and services,-0.30038912856669736
prompt_disjoint,0.25,metadata,"difficulty_raw=Hate, harassment and discrimination",-0.2799035115854807
prompt_disjoint,0.25,metadata,difficulty_raw=Violence,-0.26150689002324057
prompt_disjoint,0.25,metadata,gen_model=gemma4_31b,-0.21603934397996016
prompt_disjoint,0.25,metadata,gen_model=gemma4_e4b,0.14354116704333905
prompt_disjoint,0.25,metadata,task_type=safety,0.0
prompt_disjoint,0.25,length,gen_model=qwen35_4b,-2.17593499951122
prompt_disjoint,0.25,length,gen_model=qwen35_9b,-1.5072778062782357
prompt_disjoint,0.25,length,gen_model=qwen35_27b,-1.4302546652354355
prompt_disjoint,0.25,length,prefix_segments,1.1152896604335902
prompt_disjoint,0.25,length,gen_model=reasoner,0.9270776765573152
prompt_disjoint,0.25,length,difficulty_raw=Sexual content,-0.7559400596694047
prompt_disjoint,0.25,length,difficulty_raw=Illegal goods and services,-0.3715967957011335
prompt_disjoint,0.25,length,difficulty_raw=Non-violent crimes,-0.343043591326275
prompt_disjoint,0.25,length,difficulty_raw=Violence,-0.2852575319685028
prompt_disjoint,0.25,length,"difficulty_raw=Hate, harassment and discrimination",-0.2741691862838092
prompt_disjoint,0.25,length,gen_model=gemma4_31b,-0.2383169532242893
prompt_disjoint,0.25,length,gen_model=gemma4_e4b,0.1258472866576226
prompt_disjoint,0.25,length,decode_temperature,-2.1329427208323425e-24
prompt_disjoint,0.25,length,task_type=safety,0.0
prompt_disjoint,0.25,counts,gen_model=qwen35_4b,-2.192215770207407
prompt_disjoint,0.25,counts,gen_model=qwen35_9b,-1.566889522858163
prompt_disjoint,0.25,counts,gen_model=qwen35_27b,-1.4944199408930017
prompt_disjoint,0.25,counts,prefix_segments,1.0673020260003836
prompt_disjoint,0.25,counts,gen_model=reasoner,0.836453384595331
prompt_disjoint,0.25,counts,difficulty_raw=Sexual content,-0.766732585431883
prompt_disjoint,0.25,counts,difficulty_raw=Illegal goods and services,-0.36534058288132215
prompt_disjoint,0.25,counts,difficulty_raw=Non-violent crimes,-0.32788007648392253
prompt_disjoint,0.25,counts,gen_model=gemma4_31b,-0.2739789633695468
prompt_disjoint,0.25,counts,difficulty_raw=Violence,-0.27059909431014106
prompt_disjoint,0.25,counts,"difficulty_raw=Hate, harassment and discrimination",-0.26902429701507047
prompt_disjoint,0.25,counts,rate_Perspective_Shift,0.12359034376919707
prompt_disjoint,0.25,counts,rate_Reconciliation,0.12209677171722969
prompt_disjoint,0.25,counts,rate_verification,0.09607634579061643
prompt_disjoint,0.25,counts,rate_backtracking,-0.09193492918754141
prompt_disjoint,0.25,counts,gen_model=gemma4_e4b,0.077184396805827
prompt_disjoint,0.25,counts,rate_subgoal,0.06963870934016929
prompt_disjoint,0.25,counts,rate_Conflict_of_Perspectives,-0.05348321323262196
prompt_disjoint,0.25,counts,rate_backward_chaining,-0.03240606035005113
prompt_disjoint,0.25,counts,rate_Question_and_Answering,0.001072394040189334
prompt_disjoint,0.25,temporal,gen_model=qwen35_4b,-1.9910956589952087
prompt_disjoint,0.25,temporal,gen_model=qwen35_9b,-1.7074982631813065
prompt_disjoint,0.25,temporal,gen_model=qwen35_27b,-1.624126908410949
prompt_disjoint,0.25,temporal,prefix_segments,1.2943450020986174
prompt_disjoint,0.25,temporal,bin0_verification,-0.8290427431938839
prompt_disjoint,0.25,temporal,gen_model=reasoner,0.7950538828861948
prompt_disjoint,0.25,temporal,difficulty_raw=Sexual content,-0.7827596647783356
prompt_disjoint,0.25,temporal,bin0_backtracking,-0.5053753584130105
prompt_disjoint,0.25,temporal,difficulty_raw=Illegal goods and services,-0.4618956359387908
prompt_disjoint,0.25,temporal,rate_Question_and_Answering,0.39036166670808703
prompt_disjoint,0.25,temporal,bin3_Perspective_Shift,0.38462464074313335
prompt_disjoint,0.25,temporal,difficulty_raw=Non-violent crimes,-0.3776591556229768
prompt_disjoint,0.25,temporal,rate_Perspective_Shift,-0.32632994805174415
prompt_disjoint,0.25,temporal,gen_model=gemma4_31b,-0.32600986920224084
prompt_disjoint,0.25,temporal,rate_Reconciliation,0.3249731792158796
prompt_disjoint,0.25,temporal,difficulty_raw=Violence,-0.32179568576921536
prompt_disjoint,0.25,temporal,"difficulty_raw=Hate, harassment and discrimination",-0.2985124907886677
prompt_disjoint,0.25,temporal,rate_Conflict_of_Perspectives,-0.25869488571611315
prompt_disjoint,0.25,temporal,bin0_subgoal,0.25505337392306165
prompt_disjoint,0.25,temporal,bin3_Question_and_Answering,-0.25141809628720163
prompt_disjoint,0.25,time_shuffled,gen_model=qwen35_4b,-2.192732759476437
prompt_disjoint,0.25,time_shuffled,gen_model=qwen35_9b,-1.5679524620079692
prompt_disjoint,0.25,time_shuffled,gen_model=qwen35_27b,-1.495424806214964
prompt_disjoint,0.25,time_shuffled,prefix_segments,1.0668534548715232
prompt_disjoint,0.25,time_shuffled,gen_model=reasoner,0.8351595696665902
prompt_disjoint,0.25,time_shuffled,difficulty_raw=Sexual content,-0.7667973725229297
prompt_disjoint,0.25,time_shuffled,difficulty_raw=Illegal goods and services,-0.36519088345089445
prompt_disjoint,0.25,time_shuffled,difficulty_raw=Non-violent crimes,-0.32770272492521146
prompt_disjoint,0.25,time_shuffled,gen_model=gemma4_31b,-0.27466864557720566
prompt_disjoint,0.25,time_shuffled,difficulty_raw=Violence,-0.2704244959945651
prompt_disjoint,0.25,time_shuffled,"difficulty_raw=Hate, harassment and discrimination",-0.26905731265110133
prompt_disjoint,0.25,time_shuffled,gen_model=gemma4_e4b,0.07653601044413719
prompt_disjoint,0.25,time_shuffled,rate_Perspective_Shift,0.025101298869977185
prompt_disjoint,0.25,time_shuffled,shuffled_bin3_Perspective_Shift,0.025101298869977185
prompt_disjoint,0.25,time_shuffled,shuffled_bin2_Perspective_Shift,0.025101298869977185
prompt_disjoint,0.25,time_shuffled,shuffled_bin1_Perspective_Shift,0.025101298869977185
prompt_disjoint,0.25,time_shuffled,shuffled_bin0_Perspective_Shift,0.025101298869977185
prompt_disjoint,0.25,time_shuffled,shuffled_bin1_Reconciliation,0.02454038190296153
prompt_disjoint,0.25,time_shuffled,shuffled_bin0_Reconciliation,0.02454038190296153
prompt_disjoint,0.25,time_shuffled,shuffled_bin2_Reconciliation,0.02454038190296153
random_trace,0.25,metadata,gen_model=reasoner,1.1811752800635174
random_trace,0.25,metadata,gen_model=qwen35_27b,-1.0814071875782538
random_trace,0.25,metadata,gen_model=qwen35_9b,-1.0728743145419095
random_trace,0.25,metadata,gen_model=qwen35_4b,-1.0450313596597698
random_trace,0.25,metadata,difficulty_raw=Sexual content,-0.7562762985038785
random_trace,0.25,metadata,difficulty_raw=Non-violent crimes,-0.3531360042717948
random_trace,0.25,metadata,difficulty_raw=Illegal goods and services,-0.30038912856669736
random_trace,0.25,metadata,"difficulty_raw=Hate, harassment and discrimination",-0.2799035115854807
random_trace,0.25,metadata,difficulty_raw=Violence,-0.26150689002324057
random_trace,0.25,metadata,gen_model=gemma4_31b,-0.21603934397996016
random_trace,0.25,metadata,gen_model=gemma4_e4b,0.14354116704333905
random_trace,0.25,metadata,task_type=safety,0.0
random_trace,0.25,length,gen_model=qwen35_4b,-2.17593499951122
random_trace,0.25,length,gen_model=qwen35_9b,-1.5072778062782357
random_trace,0.25,length,gen_model=qwen35_27b,-1.4302546652354355
random_trace,0.25,length,prefix_segments,1.1152896604335902
random_trace,0.25,length,gen_model=reasoner,0.9270776765573152
random_trace,0.25,length,difficulty_raw=Sexual content,-0.7559400596694047
random_trace,0.25,length,difficulty_raw=Illegal goods and services,-0.3715967957011335
random_trace,0.25,length,difficulty_raw=Non-violent crimes,-0.343043591326275
random_trace,0.25,length,difficulty_raw=Violence,-0.2852575319685028
random_trace,0.25,length,"difficulty_raw=Hate, harassment and discrimination",-0.2741691862838092
random_trace,0.25,length,gen_model=gemma4_31b,-0.2383169532242893
random_trace,0.25,length,gen_model=gemma4_e4b,0.1258472866576226
random_trace,0.25,length,decode_temperature,-2.1329427208323425e-24
random_trace,0.25,length,task_type=safety,0.0
random_trace,0.25,counts,gen_model=qwen35_4b,-2.192215770207407
random_trace,0.25,counts,gen_model=qwen35_9b,-1.566889522858163
random_trace,0.25,counts,gen_model=qwen35_27b,-1.4944199408930017
random_trace,0.25,counts,prefix_segments,1.0673020260003836
random_trace,0.25,counts,gen_model=reasoner,0.836453384595331
random_trace,0.25,counts,difficulty_raw=Sexual content,-0.766732585431883
random_trace,0.25,counts,difficulty_raw=Illegal goods and services,-0.36534058288132215
random_trace,0.25,counts,difficulty_raw=Non-violent crimes,-0.32788007648392253
random_trace,0.25,counts,gen_model=gemma4_31b,-0.2739789633695468
random_trace,0.25,counts,difficulty_raw=Violence,-0.27059909431014106
random_trace,0.25,counts,"difficulty_raw=Hate, harassment and discrimination",-0.26902429701507047
random_trace,0.25,counts,rate_Perspective_Shift,0.12359034376919707
random_trace,0.25,counts,rate_Reconciliation,0.12209677171722969
random_trace,0.25,counts,rate_verification,0.09607634579061643
random_trace,0.25,counts,rate_backtracking,-0.09193492918754141
random_trace,0.25,counts,gen_model=gemma4_e4b,0.077184396805827
random_trace,0.25,counts,rate_subgoal,0.06963870934016929
random_trace,0.25,counts,rate_Conflict_of_Perspectives,-0.05348321323262196
random_trace,0.25,counts,rate_backward_chaining,-0.03240606035005113
random_trace,0.25,counts,rate_Question_and_Answering,0.001072394040189334
random_trace,0.25,temporal,gen_model=qwen35_4b,-1.9910956589952087
random_trace,0.25,temporal,gen_model=qwen35_9b,-1.7074982631813065
random_trace,0.25,temporal,gen_model=qwen35_27b,-1.624126908410949
random_trace,0.25,temporal,prefix_segments,1.2943450020986174
random_trace,0.25,temporal,bin0_verification,-0.8290427431938839
random_trace,0.25,temporal,gen_model=reasoner,0.7950538828861948
random_trace,0.25,temporal,difficulty_raw=Sexual content,-0.7827596647783356
random_trace,0.25,temporal,bin0_backtracking,-0.5053753584130105
random_trace,0.25,temporal,difficulty_raw=Illegal goods and services,-0.4618956359387908
random_trace,0.25,temporal,rate_Question_and_Answering,0.39036166670808703
random_trace,0.25,temporal,bin3_Perspective_Shift,0.38462464074313335
random_trace,0.25,temporal,difficulty_raw=Non-violent crimes,-0.3776591556229768
random_trace,0.25,temporal,rate_Perspective_Shift,-0.32632994805174415
random_trace,0.25,temporal,gen_model=gemma4_31b,-0.32600986920224084
random_trace,0.25,temporal,rate_Reconciliation,0.3249731792158796
random_trace,0.25,temporal,difficulty_raw=Violence,-0.32179568576921536
random_trace,0.25,temporal,"difficulty_raw=Hate, harassment and discrimination",-0.2985124907886677
random_trace,0.25,temporal,rate_Conflict_of_Perspectives,-0.25869488571611315
random_trace,0.25,temporal,bin0_subgoal,0.25505337392306165
random_trace,0.25,temporal,bin3_Question_and_Answering,-0.25141809628720163
random_trace,0.25,time_shuffled,gen_model=qwen35_4b,-2.192732759476437
random_trace,0.25,time_shuffled,gen_model=qwen35_9b,-1.5679524620079692
random_trace,0.25,time_shuffled,gen_model=qwen35_27b,-1.495424806214964
random_trace,0.25,time_shuffled,prefix_segments,1.0668534548715232
random_trace,0.25,time_shuffled,gen_model=reasoner,0.8351595696665902
random_trace,0.25,time_shuffled,difficulty_raw=Sexual content,-0.7667973725229297
random_trace,0.25,time_shuffled,difficulty_raw=Illegal goods and services,-0.36519088345089445
random_trace,0.25,time_shuffled,difficulty_raw=Non-violent crimes,-0.32770272492521146
random_trace,0.25,time_shuffled,gen_model=gemma4_31b,-0.27466864557720566
random_trace,0.25,time_shuffled,difficulty_raw=Violence,-0.2704244959945651
random_trace,0.25,time_shuffled,"difficulty_raw=Hate, harassment and discrimination",-0.26905731265110133
random_trace,0.25,time_shuffled,gen_model=gemma4_e4b,0.07653601044413719
random_trace,0.25,time_shuffled,rate_Perspective_Shift,0.025101298869977185
random_trace,0.25,time_shuffled,shuffled_bin3_Perspective_Shift,0.025101298869977185
random_trace,0.25,time_shuffled,shuffled_bin2_Perspective_Shift,0.025101298869977185
random_trace,0.25,time_shuffled,shuffled_bin1_Perspective_Shift,0.025101298869977185
random_trace,0.25,time_shuffled,shuffled_bin0_Perspective_Shift,0.025101298869977185
random_trace,0.25,time_shuffled,shuffled_bin1_Reconciliation,0.02454038190296153
random_trace,0.25,time_shuffled,shuffled_bin0_Reconciliation,0.02454038190296153
random_trace,0.25,time_shuffled,shuffled_bin2_Reconciliation,0.02454038190296153
prompt_disjoint,0.5,metadata,gen_model=reasoner,1.1811752800635174
prompt_disjoint,0.5,metadata,gen_model=qwen35_27b,-1.0814071875782538
prompt_disjoint,0.5,metadata,gen_model=qwen35_9b,-1.0728743145419095
prompt_disjoint,0.5,metadata,gen_model=qwen35_4b,-1.0450313596597698
prompt_disjoint,0.5,metadata,difficulty_raw=Sexual content,-0.7562762985038785
prompt_disjoint,0.5,metadata,difficulty_raw=Non-violent crimes,-0.3531360042717948
prompt_disjoint,0.5,metadata,difficulty_raw=Illegal goods and services,-0.30038912856669736
prompt_disjoint,0.5,metadata,"difficulty_raw=Hate, harassment and discrimination",-0.2799035115854807
prompt_disjoint,0.5,metadata,difficulty_raw=Violence,-0.26150689002324057
prompt_disjoint,0.5,metadata,gen_model=gemma4_31b,-0.21603934397996016
prompt_disjoint,0.5,metadata,gen_model=gemma4_e4b,0.14354116704333905
prompt_disjoint,0.5,metadata,task_type=safety,0.0
prompt_disjoint,0.5,length,gen_model=qwen35_4b,-2.199227734264918
prompt_disjoint,0.5,length,gen_model=qwen35_9b,-1.5147093769421793
prompt_disjoint,0.5,length,gen_model=qwen35_27b,-1.4367442035467288
prompt_disjoint,0.5,length,prefix_segments,1.1257340251817647
prompt_disjoint,0.5,length,gen_model=reasoner,0.9207552537026704
prompt_disjoint,0.5,length,difficulty_raw=Sexual content,-0.7561192172314377
prompt_disjoint,0.5,length,difficulty_raw=Illegal goods and services,-0.37182775548028685
prompt_disjoint,0.5,length,difficulty_raw=Non-violent crimes,-0.34299160022276454
prompt_disjoint,0.5,length,difficulty_raw=Violence,-0.2855527359842799
prompt_disjoint,0.5,length,"difficulty_raw=Hate, harassment and discrimination",-0.2737842328335244
prompt_disjoint,0.5,length,gen_model=gemma4_31b,-0.2434703951779386
prompt_disjoint,0.5,length,gen_model=gemma4_e4b,0.12398893356766125
prompt_disjoint,0.5,length,decode_temperature,1.9824738575145077e-25
prompt_disjoint,0.5,length,task_type=safety,0.0
prompt_disjoint,0.5,counts,gen_model=qwen35_4b,-2.3295093904400037
